id,ministry,state,lga,year,line_item,allocated_ngn,actual_ngn,deviation_pct,alert_fired,alert_severity,sources_json,created_at
52f8dbcf-af6c-4895-b4cc-23c0aef47ea1,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC ENUGU (0517026054),2360724889,921700976.11,-60.96,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
c9280ce0-4f31-4566-a29c-dc518ffa8cac,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC EZZAMGBO ABAKALIKI (0517026055),1200157174,334430239.13,-72.13,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
8b13c283-e794-4580-aec2-8742d1cfc421,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC GBOKO (0517026056),1393814889,467944087.41,-66.43,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
b38300a2-9753-4ceb-8883-5e3e8fd2c8e4,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC GUSAU (0517026057),1314730066,401591067.53,-69.45,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
fe87965c-1d09-4029-b25a-19ea509aee25,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC GWANDU (0517026058),1030883394,280425092.94,-72.8,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
85a2c5b5-4dc2-4cda-80dd-07494036ea78,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC IBILLO (0517026059),1142814629,374390364.15,-67.24,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
3664f9b9-628b-4c0d-a5b5-a11c1df5522d,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC IBUSA (0517026060),1552399381,592649465.72,-61.82,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
9687db8c-fda2-4426-abde-9ff6f810a4dd,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC IKOT-OBIO-ITONG (0517026061),1228520638,308462773.22,-74.89,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
5e547540-f8eb-4b78-ab66-f0764203f21f,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC ILORIN (0517026062),1877080957,792933619.58,-57.76,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
0c9c760f-7c2e-433b-a7ae-35b54b016a53,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC IPETUMODU (0517026063),1484984223,459089690.93,-69.08,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
98794f24-08fa-4c3d-8eae-ea448f7f21c2,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC JALINGO (0517026064),1362056170,395444918.47,-70.97,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
179a603a-6142-4d06-8246-086ec08a16e8,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC KABBA (0517026065),1278632894,387183736.14,-69.72,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
f4d1b916-a87a-4ef6-8062-776341d308b6,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC KAZAURE (0517026066),1016231570,288677446.38,-71.59,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
fd4d8cb9-6b6c-4e26-bd9f-ab4cc26133ee,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC KEANA (0517026067),963910390,267001077.19,-72.3,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
f6766208-43fb-44e5-bcf2-29608669e61d,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC LANGTANG (0517026068),1355273837,453711455.16,-66.52,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
b64089e1-9308-44b1-b5aa-2bef4508bff9,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC LEJJA (0517026069),1569652135,454209195.92,-71.06,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
d81eb41b-4253-4911-b104-fc8e662081ab,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC MONGUNO (0517026070),1036984022,230458478.78,-77.78,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
81d4c5f3-8a9a-4ba4-a384-77bf8738b258,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC NEW BUSA (0517026071),1038275459,299498197.53,-71.15,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
e052c6e6-f13b-42c2-ad72-fbb5b117ee08,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC OMU-ARAN (0517026072),1144672252,355875384.13,-68.91,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
afde2cb2-0d56-4225-bf98-923ebd6a515c,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC OWERRI (0517026073),1986634817,737111763.22,-62.9,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
4da9ccd4-cb5a-4197-ab8e-276589fb8893,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC OYO (0517026074),1894528462,747146166.7,-60.56,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
6aaa1358-0a56-403c-895f-4df6d1c4cd4c,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC SHAGAMU (0517026075),1924933720,672070540.32,-65.09,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
471d830a-e51b-4c38-8cb5-226c7e46ec21,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC GUMI TAMBAWAL (0517026076),950395674,220198616.09,-76.83,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
bc583cfc-955b-444a-8c74-c583c54436f2,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC UMUAHIA (0517026077),1762833398,584180271.41,-66.86,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
e573abf1-9ec7-4c37-a5c9-b4c4785a4eb6,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FGGC WUKARI (0517026078),1526684222,392843211.85,-74.27,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
c212036e-dc12-4583-8402-61fee488f984,Federal Ministry of Education,Federal,PLACEHOLDER,2025,"FGGC, YOLA (0517026079)",1244021789,457445721.55,-63.23,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
eb4f2f8d-5125-4bf6-a8b2-dc0cfbdecf4f,Federal Ministry of Education,Federal,PLACEHOLDER,2025,FSTC AHOADA (0517026080),1220710667,346316959.07,-71.63,False,none,"{""allocated_source"": {""document"": ""2025 Appropriation Act as Passed"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/2025-appropriation-act-as-passed"", ""field"": ""allocated_ngn (personnel+overhead+capital breakdown), real MDA-level figures""}, ""actual_source"": {""document"": ""First Quarter 2025 Budget Implementation Report"", ""publisher"": ""Budget Office of the Federation"", ""url"": ""https://budgetoffice.gov.ng/index.php/first-quarter-2025-budget-implementation-report"", ""field"": ""actual_ngn is an ESTIMATE: national Q1 execution rate (Personnel 82.62%, Overhead 4.44%, Capital 0.74%, from Table 3.9) applied to each MDA's annual allocation. The report only publishes aggregate national actuals, not MDA-level actuals, so this is a labeled projection, not a directly reported figure.""}, ""type"": ""real_allocated__estimated_actual""}",2026-07-02T02:31:05.491923+00:00
